cancelouPlano;genero;cidadaoIdoso;temParceiro;temDependentes;mesesContrato;assinaturaTelefonica;multiplasLinhas;segurancaOnline;backupOnline;protecaoDispositivo;suporteTecnico;streamingTV;streamingFilmes;contaOnline;gastoDiario;totalServicosMensalmente;validacaoTotalGasto;provedorInternet_DSL;provedorInternet_Fibra ótica;provedorInternet_Não;tipoContrato_Dois anos;tipoContrato_Mensal;tipoContrato_Um ano;formaPagamento_Cartão de Crédito (Automático);formaPagamento_Conta Eletrônica;formaPagamento_Conta Enviada;formaPagamento_Transferência bancária (Automático)
0.0;0.0;0.0;0.0;1.0;66.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;79.5;5247.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
1.0;0.0;0.0;1.0;1.0;6.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;3.0;83.55;501.3;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;1.0;1.0;28.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;3.0;92.2;2581.6;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;1.0;1.0;1.0;57.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;3.0;95.3;5432.099999999999;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
1.0;0.0;0.0;0.0;0.0;22.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;3.0;101.35;2229.7;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.0;1.0;0.0;1.0;0.0;49.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;20.7;1014.3;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
0.0;1.0;1.0;1.0;1.0;65.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;3.0;103.9;6753.5;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
1.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;75.7;151.4;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
0.0;1.0;0.0;0.0;0.0;42.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;3.0;78.45;3294.9;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
0.0;0.0;0.0;1.0;1.0;61.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;20.55;1253.55;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
1.0;0.0;0.0;1.0;1.0;26.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;3.0;83.75;2177.5;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
0.0;0.0;0.0;0.0;0.0;10.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20.0;200.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;67.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;25.6;1715.2;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
1.0;0.0;0.0;1.0;0.0;10.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;3.0;99.85;998.5;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
1.0;0.0;0.0;0.0;0.0;4.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;76.05;304.2;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
1.0;1.0;1.0;0.0;0.0;66.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;3.0;80.45;5309.7;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;50.05;50.05;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
1.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;56.7;113.4;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
0.0;1.0;0.0;1.0;1.0;37.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;24.1;891.7;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.0;1.0;1.0;0.0;0.0;35.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;39.85;1394.75;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;72.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;4.0;115.05;8283.6;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;44.45;355.6;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;19.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;3.0;78.7;1495.3;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;20.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;19.6;392.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
0.0;1.0;0.0;0.0;0.0;38.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;24.25;921.5;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;57.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;18.8;1071.6;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
0.0;0.0;0.0;1.0;1.0;38.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;3.0;94.9;3606.2;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;1.0;1.0;67.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;3.0;104.6;7008.2;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.0;0.0;0.0;0.0;0.0;22.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;55.1;1212.2;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
0.0;1.0;0.0;1.0;0.0;57.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;3.0;99.65;5680.05;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.0;1.0;0.0;1.0;1.0;72.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;2.0;74.35;5353.2;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
0.0;0.0;0.0;1.0;0.0;70.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;3.0;79.4;5558.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;73.65;73.65;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.0;1.0;0.0;0.0;0.0;13.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;2.0;67.8;881.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
0.0;0.0;0.0;1.0;1.0;62.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;4.0;115.55;7164.099999999999;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
1.0;1.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;3.0;89.35;446.75;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
1.0;1.0;1.0;0.0;0.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;69.05;345.25;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;31.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;76.05;2357.55;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
0.0;0.0;1.0;0.0;0.0;18.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;3.0;80.55;1449.9;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.0;1.0;1.0;0.0;0.0;64.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;4.0;108.95;6972.8;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;1.0;0.0;0.0;42.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;55.65;2337.3;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;30.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;3.0;90.4;2712.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
1.0;0.0;0.0;0.0;0.0;19.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0;73.85;1403.15;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;1.0;0.0;65.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;2.0;55.15;3584.75;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;18.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;20.1;361.8;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
1.0;1.0;1.0;0.0;0.0;13.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;3.0;100.8;1310.4;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;41.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;19.75;809.75;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.0;1.0;0.0;1.0;1.0;54.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;2.0;59.8;3229.2;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;32.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;20.35;651.2;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
0.0;0.0;0.0;1.0;0.0;72.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;4.0;115.8;8337.6;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;1.0;1.0;59.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;19.5;1150.5;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
1.0;1.0;0.0;0.0;0.0;25.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;24.75;618.75;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
1.0;0.0;1.0;1.0;0.0;15.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;3.0;85.6;1284.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
1.0;1.0;0.0;0.0;0.0;14.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;75.35;1054.9;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
;;;;;;;;;;;;;;;;;;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;1.0;1.0;52.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;25.75;1339.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;61.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;4.0;106.45;6493.45;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
0.0;1.0;0.0;1.0;0.0;54.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;20.05;1082.7;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;8.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;73.5;588.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;3.0;77.4;232.2;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
0.0;1.0;0.0;0.0;0.0;14.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;3.0;80.05;1120.7;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;72.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20.8;1497.6;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;35.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;3.0;96.75;3386.25;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
0.0;0.0;0.0;1.0;0.0;66.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;2.0;63.85;4214.1;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;1.0;0.0;48.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;2.0;70.55;3386.4;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
0.0;1.0;1.0;1.0;1.0;48.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;3.0;104.5;5016.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
1.0;0.0;0.0;1.0;1.0;21.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;3.0;77.5;1627.5;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;20.45;20.45;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
0.0;1.0;0.0;1.0;1.0;67.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;4.0;112.35;7527.45;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;19.8;19.8;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
1.0;0.0;0.0;1.0;1.0;7.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;49.75;348.25;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;17.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;3.0;90.95;1546.15;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;1.0;0.0;40.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;4.0;106.0;4240.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
1.0;0.0;0.0;0.0;0.0;24.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;3.0;89.85;2156.4;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;1.0;0.0;69.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;4.0;107.2;7396.8;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;1.0;1.0;0.0;72.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;3.0;84.8;6105.599999999999;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;19.5;19.5;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;36.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;54.45;1960.2;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;1.0;1.0;47.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;2.0;60.0;2820.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.0;0.0;0.0;0.0;0.0;16.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;19.75;316.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;17.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;19.65;334.04999999999995;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
0.0;1.0;0.0;1.0;1.0;38.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20.2;767.6;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;3.0;79.1;79.1;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
1.0;1.0;1.0;1.0;1.0;72.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;3.0;92.45;6656.400000000001;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;50.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;35.0;1750.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;8.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;75.6;604.8;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.0;0.0;0.0;0.0;0.0;67.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;50.55;3386.85;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
0.0;1.0;0.0;1.0;1.0;38.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;20.3;771.4;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
0.0;0.0;0.0;1.0;0.0;70.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;2.0;64.95;4546.5;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.0;1.0;0.0;0.0;0.0;41.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;2.0;74.65;3060.65;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
0.0;0.0;0.0;1.0;1.0;59.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;4.0;111.1;6554.9;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;64.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;24.7;1580.8;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
1.0;0.0;0.0;0.0;0.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;3.0;85.3;255.9;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;1.0;1.0;0.0;22.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;25.6;563.2;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;0.0;1.0;70.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;64.95;4546.5;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;43.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;3.0;94.35;4057.05;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
1.0;1.0;0.0;0.0;0.0;5.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;50.6;253.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;3.0;86.6;86.6;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;19.55;19.55;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
0.0;0.0;1.0;1.0;1.0;72.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;4.0;115.75;8334.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;0.0;1.0;18.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;25.3;455.4;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
0.0;0.0;0.0;1.0;1.0;38.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;2.0;74.05;2813.9;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
1.0;1.0;0.0;1.0;1.0;49.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;3.0;95.6;4684.4;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.0;1.0;0.0;1.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;20.3;40.6;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.0;0.0;0.0;1.0;1.0;12.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;25.4;304.79999999999995;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
1.0;1.0;0.0;0.0;0.0;15.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;49.1;736.5;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;2.0;73.6;220.8;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
0.0;1.0;0.0;1.0;1.0;71.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;2.0;64.05;4547.55;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;20.7;20.7;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
1.0;1.0;1.0;1.0;0.0;34.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;3.0;94.25;3204.5;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;1.0;0.0;6.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;3.0;90.75;544.5;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
1.0;0.0;1.0;1.0;1.0;51.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;3.0;84.2;4294.2;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.0;1.0;1.0;0.0;0.0;26.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;2.0;66.05;1717.3;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
1.0;1.0;0.0;0.0;0.0;49.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0;59.75;2927.75;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
1.0;0.0;0.0;1.0;0.0;24.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;3.0;104.65;2511.6000000000004;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;69.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;2.0;60.05;4143.45;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;1.0;56.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;24.8;1388.8;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
1.0;0.0;0.0;0.0;0.0;44.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;2.0;53.95;2373.8;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;1.0;0.0;47.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;3.0;78.9;3708.3;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
0.0;1.0;1.0;1.0;0.0;72.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;4.0;116.75;8406.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;18.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;69.8;1256.4;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;1.0;0.0;51.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;3.0;75.2;3835.2;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
